id,device_id,temperature,humidity,light_level,voltage,timestamp,received_at
263,SENSOR_002,18.51,72.86,302,4.1,2025-11-25 08:00:47,2025-11-25T11:00:47.769097
264,SENSOR_003,27.79,66.18,730,4.17,2025-11-25 08:00:47,2025-11-25T11:00:47.782729
265,SENSOR_001,24.1,71.03,743,3.78,2025-11-25 08:00:57,2025-11-25T11:00:57.797189
266,SENSOR_002,27.76,69.82,830,3.36,2025-11-25 08:00:57,2025-11-25T11:00:57.810826
267,SENSOR_003,25.88,52.68,364,3.43,2025-11-25 08:00:57,2025-11-25T11:00:57.824137
268,SENSOR_001,25.59,48.97,801,3.43,2025-11-25 08:01:07,2025-11-25T11:01:07.839271
269,SENSOR_002,26.59,48.11,136,3.46,2025-11-25 08:01:07,2025-11-25T11:01:07.851772
270,SENSOR_003,22.56,46.25,160,3.66,2025-11-25 08:01:07,2025-11-25T11:01:07.864439
271,SENSOR_001,21.68,40.9,274,4.1,2025-11-25 08:01:17,2025-11-25T11:01:17.878854
272,SENSOR_002,22.45,54.82,203,3.71,2025-11-25 08:01:17,2025-11-25T11:01:17.892558
273,SENSOR_003,22.41,70.4,149,4.08,2025-11-25 08:01:17,2025-11-25T11:01:17.906390
274,SENSOR_001,20.51,54.03,525,3.45,2025-11-25 08:01:27,2025-11-25T11:01:27.920765
275,SENSOR_002,19.68,49.22,888,4.16,2025-11-25 08:01:27,2025-11-25T11:01:27.934535
276,SENSOR_003,21.04,76.61,483,3.51,2025-11-25 08:01:27,2025-11-25T11:01:27.947105
277,SENSOR_001,20.61,53.51,674,3.53,2025-11-25 08:01:37,2025-11-25T11:01:37.960444
278,SENSOR_002,21.33,44.35,691,4.15,2025-11-25 08:01:37,2025-11-25T11:01:37.974546
279,SENSOR_003,22.59,55.21,102,3.75,2025-11-25 08:01:37,2025-11-25T11:01:37.984817
280,SENSOR_001,23.49,52.65,177,3.37,2025-11-25 08:01:47,2025-11-25T11:01:47.997066
281,SENSOR_002,18.27,79.41,866,3.3,2025-11-25 08:01:48,2025-11-25T11:01:48.008957
282,SENSOR_003,25.46,74.51,253,4.08,2025-11-25 08:01:48,2025-11-25T11:01:48.023442
283,SENSOR_001,23.6,70.52,606,3.45,2025-11-25 08:01:58,2025-11-25T11:01:58.037954
284,SENSOR_002,21.74,59.23,712,3.89,2025-11-25 08:01:58,2025-11-25T11:01:58.056749
285,SENSOR_003,22.67,79.59,828,3.83,2025-11-25 08:01:58,2025-11-25T11:01:58.069688
286,SENSOR_001,22.9,46.9,349,4.17,2025-11-25 08:02:08,2025-11-25T11:02:08.079786
287,SENSOR_002,26.89,55.33,214,3.88,2025-11-25 08:02:08,2025-11-25T11:02:08.093015
288,SENSOR_003,21.67,56.35,175,3.94,2025-11-25 08:02:08,2025-11-25T11:02:08.104700
289,SENSOR_001,25.1,79.81,377,3.74,2025-11-25 08:02:18,2025-11-25T11:02:18.118047
290,SENSOR_002,25.26,39.01,991,3.69,2025-11-25 08:02:18,2025-11-25T11:02:18.130894
291,SENSOR_003,17.95,60.63,818,3.21,2025-11-25 08:02:18,2025-11-25T11:02:18.143891
292,SENSOR_001,19.84,61.96,952,3.99,2025-11-25 08:02:28,2025-11-25T11:02:28.158088
293,SENSOR_002,23.87,72.61,394,3.47,2025-11-25 08:02:28,2025-11-25T11:02:28.170754
294,SENSOR_003,26.73,39.77,922,4.1,2025-11-25 08:02:28,2025-11-25T11:02:28.191721
295,SENSOR_001,21.48,71.46,352,3.64,2025-11-25 08:02:38,2025-11-25T11:02:38.203998
296,SENSOR_002,20.55,70.22,268,3.25,2025-11-25 08:02:38,2025-11-25T11:02:38.217109
297,SENSOR_003,23.85,52.42,347,3.65,2025-11-25 08:02:38,2025-11-25T11:02:38.228456
298,SENSOR_001,17.75,44.0,938,3.24,2025-11-25 08:02:48,2025-11-25T11:02:48.240772
299,SENSOR_002,24.01,57.05,776,3.38,2025-11-25 08:02:48,2025-11-25T11:02:48.253555
300,SENSOR_003,17.89,44.3,388,4.18,2025-11-25 08:02:48,2025-11-25T11:02:48.264326
301,SENSOR_001,17.88,79.26,619,4.03,2025-11-25 08:02:58,2025-11-25T11:02:58.276599
302,SENSOR_002,25.07,70.54,181,3.2,2025-11-25 08:02:58,2025-11-25T11:02:58.290573
303,SENSOR_003,25.2,44.51,383,3.68,2025-11-25 08:02:58,2025-11-25T11:02:58.304882
304,SENSOR_001,18.66,76.64,690,3.85,2025-11-25 08:03:08,2025-11-25T11:03:08.320395
305,SENSOR_002,22.39,64.8,673,3.21,2025-11-25 08:03:08,2025-11-25T11:03:08.332891
306,SENSOR_003,24.04,70.45,796,3.23,2025-11-25 08:03:08,2025-11-25T11:03:08.345767
307,SENSOR_001,18.78,60.81,837,3.67,2025-11-25 08:03:18,2025-11-25T11:03:18.360005
308,SENSOR_002,19.71,61.6,727,3.24,2025-11-25 08:03:18,2025-11-25T11:03:18.373616
309,SENSOR_003,19.12,55.61,866,4.0,2025-11-25 08:03:18,2025-11-25T11:03:18.387085
310,SENSOR_001,19.63,52.84,815,3.84,2025-11-25 08:03:28,2025-11-25T11:03:28.400421
311,SENSOR_002,23.97,76.11,358,3.89,2025-11-25 08:03:28,2025-11-25T11:03:28.413727
312,SENSOR_003,24.21,44.03,235,3.48,2025-11-25 08:03:28,2025-11-25T11:03:28.428014
313,SENSOR_001,18.01,60.75,934,4.15,2025-11-25 08:03:38,2025-11-25T11:03:38.441916
314,SENSOR_002,22.17,44.42,495,4.08,2025-11-25 08:03:38,2025-11-25T11:03:38.476884
315,SENSOR_003,27.74,70.92,461,3.52,2025-11-25 08:03:38,2025-11-25T11:03:38.490036
316,SENSOR_001,21.03,40.54,532,3.9,2025-11-25 08:03:48,2025-11-25T11:03:48.502592
317,SENSOR_002,23.78,72.75,755,4.07,2025-11-25 08:03:48,2025-11-25T11:03:48.513866
318,SENSOR_003,26.23,59.57,780,3.97,2025-11-25 08:03:48,2025-11-25T11:03:48.527017
319,SENSOR_001,24.28,61.72,488,4.08,2025-11-25 08:03:58,2025-11-25T11:03:58.540726
320,SENSOR_002,23.5,39.31,635,4.19,2025-11-25 08:03:58,2025-11-25T11:03:58.554165
321,SENSOR_003,27.14,50.59,550,3.33,2025-11-25 08:03:58,2025-11-25T11:03:58.565507
322,SENSOR_001,21.97,70.82,829,3.47,2025-11-25 08:04:08,2025-11-25T11:04:08.580314
323,SENSOR_002,27.22,59.04,583,4.15,2025-11-25 08:04:08,2025-11-25T11:04:08.592788
324,SENSOR_003,25.8,59.64,489,3.23,2025-11-25 08:04:08,2025-11-25T11:04:08.606587
325,SENSOR_001,20.8,54.25,915,4.05,2025-11-25 08:04:18,2025-11-25T11:04:18.621248
326,SENSOR_002,21.81,57.21,971,3.72,2025-11-25 08:04:18,2025-11-25T11:04:18.634087
327,SENSOR_003,26.42,73.26,860,3.92,2025-11-25 08:04:18,2025-11-25T11:04:18.647564
328,SENSOR_001,25.51,68.13,730,4.0,2025-11-25 08:04:28,2025-11-25T11:04:28.661728
329,SENSOR_002,18.93,42.66,568,3.68,2025-11-25 08:04:28,2025-11-25T11:04:28.675336
330,SENSOR_003,26.5,41.68,469,3.53,2025-11-25 08:04:28,2025-11-25T11:04:28.685154
331,SENSOR_001,22.73,53.15,345,4.04,2025-11-25 08:04:38,2025-11-25T11:04:38.695551
332,SENSOR_002,22.16,45.39,737,3.51,2025-11-25 08:04:38,2025-11-25T11:04:38.704527
333,SENSOR_003,23.2,54.19,166,3.46,2025-11-25 08:04:38,2025-11-25T11:04:38.712290
334,SENSOR_001,27.62,67.26,960,3.61,2025-11-25 08:04:48,2025-11-25T11:04:48.723828
335,SENSOR_002,24.56,65.57,801,3.75,2025-11-25 08:04:48,2025-11-25T11:04:48.737678
336,SENSOR_003,19.97,57.68,818,4.2,2025-11-25 08:04:48,2025-11-25T11:04:48.751160
337,SENSOR_001,19.74,49.67,773,3.35,2025-11-25 08:04:58,2025-11-25T11:04:58.764101
338,SENSOR_002,26.67,50.76,397,3.66,2025-11-25 08:04:58,2025-11-25T11:04:58.777563
339,SENSOR_003,28.13,58.65,254,3.94,2025-11-25 08:04:58,2025-11-25T11:04:58.790753
340,SENSOR_001,21.87,51.03,587,4.01,2025-11-25 08:05:08,2025-11-25T11:05:08.804593
341,SENSOR_002,26.03,79.23,748,3.76,2025-11-25 08:05:08,2025-11-25T11:05:08.815955
342,SENSOR_003,21.24,51.78,905,3.63,2025-11-25 08:05:08,2025-11-25T11:05:08.827058
343,SENSOR_001,27.73,65.41,613,3.46,2025-11-25 08:05:18,2025-11-25T11:05:18.839530
344,SENSOR_002,27.7,64.9,718,3.73,2025-11-25 08:05:18,2025-11-25T11:05:18.852921
345,SENSOR_003,27.15,77.74,493,4.18,2025-11-25 08:05:18,2025-11-25T11:05:18.867987
346,SENSOR_001,21.33,59.34,230,3.31,2025-11-25 08:05:28,2025-11-25T11:05:28.880604
347,SENSOR_002,18.43,42.21,119,3.55,2025-11-25 08:05:28,2025-11-25T11:05:28.893024
348,SENSOR_003,25.55,44.68,777,3.94,2025-11-25 08:05:28,2025-11-25T11:05:28.907230
349,SENSOR_001,21.58,61.74,310,3.32,2025-11-25 08:05:38,2025-11-25T11:05:38.920729
350,SENSOR_002,17.94,61.98,351,3.28,2025-11-25 08:05:38,2025-11-25T11:05:38.933863
351,SENSOR_003,27.59,45.71,970,3.51,2025-11-25 08:05:38,2025-11-25T11:05:38.948093
352,SENSOR_001,19.73,59.42,471,3.34,2025-11-25 08:05:48,2025-11-25T11:05:48.957290
353,SENSOR_002,28.13,79.56,215,3.84,2025-11-25 08:05:48,2025-11-25T11:05:48.967959
354,SENSOR_003,26.9,43.76,263,3.71,2025-11-25 08:05:48,2025-11-25T11:05:48.980403
355,SENSOR_001,25.49,76.0,261,3.5,2025-11-25 08:05:58,2025-11-25T11:05:58.990404
356,SENSOR_002,17.66,75.89,892,3.84,2025-11-25 08:05:58,2025-11-25T11:05:58.998363
357,SENSOR_003,19.94,42.99,135,3.76,2025-11-25 08:05:59,2025-11-25T11:05:59.009720
358,SENSOR_001,22.01,54.79,933,3.28,2025-11-25 08:06:09,2025-11-25T11:06:09.020512
359,SENSOR_002,23.54,64.36,183,4.02,2025-11-25 08:06:09,2025-11-25T11:06:09.033701
360,SENSOR_003,26.68,47.27,521,3.85,2025-11-25 08:06:09,2025-11-25T11:06:09.041466
361,SENSOR_001,18.65,74.32,302,4.09,2025-11-25 08:06:19,2025-11-25T11:06:19.051743
362,SENSOR_002,26.64,50.35,235,4.09,2025-11-25 08:06:19,2025-11-25T11:06:19.064210
363,SENSOR_003,20.46,67.82,268,3.72,2025-11-25 08:06:19,2025-11-25T11:06:19.081178
364,SENSOR_001,24.57,39.08,248,3.39,2025-11-25 08:06:29,2025-11-25T11:06:29.093062
365,SENSOR_002,27.39,45.11,155,3.32,2025-11-25 08:06:29,2025-11-25T11:06:29.106184
366,SENSOR_003,24.01,68.66,461,3.57,2025-11-25 08:06:29,2025-11-25T11:06:29.118347
367,SENSOR_001,23.72,75.11,649,3.63,2025-11-25 08:06:39,2025-11-25T11:06:39.131371
368,SENSOR_002,20.89,58.25,952,4.1,2025-11-25 08:06:39,2025-11-25T11:06:39.143780
369,SENSOR_003,20.41,69.04,335,3.82,2025-11-25 08:06:39,2025-11-25T11:06:39.154317
370,SENSOR_001,19.55,58.9,563,3.23,2025-11-25 08:06:49,2025-11-25T11:06:49.166961
371,SENSOR_002,22.63,65.67,641,3.3,2025-11-25 08:06:49,2025-11-25T11:06:49.175813
372,SENSOR_003,19.44,64.36,789,4.15,2025-11-25 08:06:49,2025-11-25T11:06:49.187519
373,SENSOR_001,25.08,58.28,410,4.1,2025-11-25 08:06:59,2025-11-25T11:06:59.198320
374,SENSOR_002,25.3,50.42,832,3.89,2025-11-25 08:06:59,2025-11-25T11:06:59.204568
375,SENSOR_003,25.11,55.81,148,4.18,2025-11-25 08:06:59,2025-11-25T11:06:59.212398
376,SENSOR_001,20.71,75.11,481,3.61,2025-11-25 08:07:09,2025-11-25T11:07:09.224642
377,SENSOR_002,25.95,66.88,996,3.28,2025-11-25 08:07:09,2025-11-25T11:07:09.249128
378,SENSOR_003,18.62,58.97,270,3.4,2025-11-25 08:07:09,2025-11-25T11:07:09.263605
379,SENSOR_001,23.07,40.36,825,3.61,2025-11-25 08:07:19,2025-11-25T11:07:19.274664
380,SENSOR_002,21.87,64.55,982,4.12,2025-11-25 08:07:19,2025-11-25T11:07:19.283503
381,SENSOR_003,27.95,79.37,355,3.57,2025-11-25 08:07:19,2025-11-25T11:07:19.293057
382,SENSOR_001,24.98,77.32,650,3.32,2025-11-25 08:07:29,2025-11-25T11:07:29.305536
383,SENSOR_002,19.37,61.11,850,3.82,2025-11-25 08:07:29,2025-11-25T11:07:29.312189
384,SENSOR_003,25.51,71.94,772,3.73,2025-11-25 08:07:29,2025-11-25T11:07:29.318650
385,SENSOR_001,21.41,62.2,364,3.39,2025-11-25 08:07:39,2025-11-25T11:07:39.327760
386,SENSOR_002,27.19,61.09,140,3.69,2025-11-25 08:07:39,2025-11-25T11:07:39.341320
387,SENSOR_003,19.3,63.83,517,3.51,2025-11-25 08:07:39,2025-11-25T11:07:39.354203
388,SENSOR_001,18.95,42.65,119,3.76,2025-11-25 08:07:49,2025-11-25T11:07:49.368244
389,SENSOR_002,20.19,53.12,351,3.65,2025-11-25 08:07:49,2025-11-25T11:07:49.381319
390,SENSOR_003,24.09,66.75,426,3.36,2025-11-25 08:07:49,2025-11-25T11:07:49.394042
391,SENSOR_001,26.86,73.31,674,4.14,2025-11-25 08:07:59,2025-11-25T11:07:59.408397
392,SENSOR_002,22.24,77.72,397,3.61,2025-11-25 08:07:59,2025-11-25T11:07:59.420606
393,SENSOR_003,28.1,65.86,666,4.09,2025-11-25 08:07:59,2025-11-25T11:07:59.432161
394,SENSOR_001,21.13,52.03,635,3.63,2025-11-25 08:08:09,2025-11-25T11:08:09.445548
395,SENSOR_002,27.39,44.11,121,3.57,2025-11-25 08:08:09,2025-11-25T11:08:09.458386
396,SENSOR_003,22.91,65.81,791,4.11,2025-11-25 08:08:09,2025-11-25T11:08:09.471786
397,SENSOR_001,22.19,74.48,518,4.14,2025-11-25 08:08:19,2025-11-25T11:08:19.485530
398,SENSOR_002,25.67,73.04,314,3.91,2025-11-25 08:08:19,2025-11-25T11:08:19.499886
399,SENSOR_003,23.02,71.37,514,4.14,2025-11-25 08:08:19,2025-11-25T11:08:19.513475
400,SENSOR_001,22.13,47.63,543,3.38,2025-11-25 08:08:29,2025-11-25T11:08:29.526784
401,SENSOR_002,19.13,66.81,180,3.83,2025-11-25 08:08:29,2025-11-25T11:08:29.540451
402,SENSOR_003,25.97,47.48,644,3.23,2025-11-25 08:08:29,2025-11-25T11:08:29.553697
403,SENSOR_001,25.29,76.67,137,3.61,2025-11-25 08:08:39,2025-11-25T11:08:39.567282
404,SENSOR_002,25.66,47.74,875,3.81,2025-11-25 08:08:39,2025-11-25T11:08:39.580478
405,SENSOR_003,26.65,50.79,258,3.57,2025-11-25 08:08:39,2025-11-25T11:08:39.592859
406,SENSOR_001,24.54,49.28,914,3.87,2025-11-25 08:08:49,2025-11-25T11:08:49.604142
407,SENSOR_002,19.5,72.31,721,3.66,2025-11-25 08:08:49,2025-11-25T11:08:49.616929
408,SENSOR_003,19.39,41.5,349,3.32,2025-11-25 08:08:49,2025-11-25T11:08:49.630429
409,SENSOR_001,19.66,77.44,966,3.87,2025-11-25 08:08:59,2025-11-25T11:08:59.642657
410,SENSOR_002,23.4,71.08,183,3.84,2025-11-25 08:08:59,2025-11-25T11:08:59.656051
411,SENSOR_003,24.11,67.3,936,3.22,2025-11-25 08:08:59,2025-11-25T11:08:59.670108
412,SENSOR_001,18.93,64.64,943,3.74,2025-11-25 08:09:09,2025-11-25T11:09:09.684785
413,SENSOR_002,22.61,54.51,389,3.73,2025-11-25 08:09:09,2025-11-25T11:09:09.698107
414,SENSOR_003,26.93,77.89,339,3.2,2025-11-25 08:09:09,2025-11-25T11:09:09.711856
415,SENSOR_001,19.94,56.09,784,4.02,2025-11-25 08:09:19,2025-11-25T11:09:19.723082
416,SENSOR_002,17.93,65.72,819,4.02,2025-11-25 08:09:19,2025-11-25T11:09:19.728504
417,SENSOR_003,22.58,72.34,414,4.01,2025-11-25 08:09:19,2025-11-25T11:09:19.733243
418,SENSOR_001,22.57,71.87,773,3.5,2025-11-25 08:09:29,2025-11-25T11:09:29.741485
419,SENSOR_002,19.32,67.88,434,4.06,2025-11-25 08:09:29,2025-11-25T11:09:29.755129
420,SENSOR_003,26.03,78.97,811,3.77,2025-11-25 08:09:29,2025-11-25T11:09:29.768941
421,SENSOR_001,19.65,48.44,734,3.99,2025-11-25 08:09:39,2025-11-25T11:09:39.782397
422,SENSOR_002,18.97,65.71,718,3.73,2025-11-25 08:09:39,2025-11-25T11:09:39.795227
423,SENSOR_003,23.78,59.33,178,4.12,2025-11-25 08:09:39,2025-11-25T11:09:39.809044
424,SENSOR_001,21.22,80.14,487,4.13,2025-11-25 08:09:49,2025-11-25T11:09:49.827473
425,SENSOR_002,19.46,66.79,475,3.99,2025-11-25 08:09:49,2025-11-25T11:09:49.833233
426,SENSOR_003,20.9,62.65,420,3.77,2025-11-25 08:09:49,2025-11-25T11:09:49.838942
427,SENSOR_001,18.02,51.86,114,3.34,2025-11-25 08:09:59,2025-11-25T11:09:59.847284
428,SENSOR_002,20.01,77.53,242,3.46,2025-11-25 08:09:59,2025-11-25T11:09:59.860249
429,SENSOR_003,18.74,43.47,229,3.8,2025-11-25 08:09:59,2025-11-25T11:09:59.874514
430,SENSOR_001,22.47,64.13,589,3.21,2025-11-25 08:10:09,2025-11-25T11:10:09.890694
431,SENSOR_002,20.18,65.19,181,4.04,2025-11-25 08:10:09,2025-11-25T11:10:09.903155
432,SENSOR_003,26.88,53.19,809,3.44,2025-11-25 08:10:09,2025-11-25T11:10:09.916262
433,SENSOR_001,19.83,59.5,609,3.27,2025-11-25 08:10:19,2025-11-25T11:10:19.928513
434,SENSOR_002,20.99,60.12,390,3.85,2025-11-25 08:10:19,2025-11-25T11:10:19.942776
435,SENSOR_003,25.93,71.77,346,3.93,2025-11-25 08:10:19,2025-11-25T11:10:19.954255
436,SENSOR_001,25.71,80.68,157,3.39,2025-11-25 08:10:29,2025-11-25T11:10:29.965384
437,SENSOR_002,25.25,50.97,625,3.2,2025-11-25 08:10:29,2025-11-25T11:10:29.975010
438,SENSOR_003,25.84,66.74,599,3.52,2025-11-25 08:10:29,2025-11-25T11:10:29.983540
439,SENSOR_001,21.35,69.75,798,3.57,2025-11-25 08:10:39,2025-11-25T11:10:39.996197
440,SENSOR_002,23.44,54.16,546,3.52,2025-11-25 08:10:40,2025-11-25T11:10:40.009510
441,SENSOR_003,27.15,75.02,781,3.63,2025-11-25 08:10:40,2025-11-25T11:10:40.021956
442,SENSOR_001,24.81,75.66,906,3.63,2025-11-25 08:10:50,2025-11-25T11:10:50.032791
443,SENSOR_002,26.27,39.86,691,3.61,2025-11-25 08:10:50,2025-11-25T11:10:50.038041
444,SENSOR_003,26.45,79.29,279,3.49,2025-11-25 08:10:50,2025-11-25T11:10:50.044203
445,SENSOR_001,21.32,53.65,925,3.26,2025-11-25 08:11:00,2025-11-25T11:11:00.052502
446,SENSOR_002,25.52,77.43,521,3.36,2025-11-25 08:11:00,2025-11-25T11:11:00.064170
447,SENSOR_003,27.26,68.68,760,3.45,2025-11-25 08:11:00,2025-11-25T11:11:00.076639
448,SENSOR_001,27.69,51.12,291,4.03,2025-11-25 08:11:10,2025-11-25T11:11:10.092124
449,SENSOR_002,21.7,78.99,134,3.99,2025-11-25 08:11:10,2025-11-25T11:11:10.103760
450,SENSOR_003,23.15,63.69,681,3.58,2025-11-25 08:11:10,2025-11-25T11:11:10.115573
451,SENSOR_001,24.58,49.92,416,3.52,2025-11-25 08:11:20,2025-11-25T11:11:20.140478
452,SENSOR_002,25.05,69.73,314,4.02,2025-11-25 08:11:20,2025-11-25T11:11:20.145528
453,SENSOR_003,20.61,58.69,772,4.0,2025-11-25 08:11:20,2025-11-25T11:11:20.152241
454,SENSOR_001,19.19,63.38,423,4.15,2025-11-25 08:11:30,2025-11-25T11:11:30.183787
455,SENSOR_002,22.27,77.72,999,3.28,2025-11-25 08:11:30,2025-11-25T11:11:30.188808
456,SENSOR_003,20.85,58.21,630,4.02,2025-11-25 08:11:30,2025-11-25T11:11:30.203179
457,SENSOR_001,26.21,80.06,745,3.77,2025-11-25 08:11:40,2025-11-25T11:11:40.212210
458,SENSOR_002,27.58,59.18,969,3.85,2025-11-25 08:11:40,2025-11-25T11:11:40.225372
459,SENSOR_003,19.5,62.02,107,4.07,2025-11-25 08:11:40,2025-11-25T11:11:40.239120
460,SENSOR_001,24.64,77.93,510,3.62,2025-11-25 08:11:50,2025-11-25T11:11:50.253622
461,SENSOR_002,19.72,63.96,891,3.43,2025-11-25 08:11:50,2025-11-25T11:11:50.267336
462,SENSOR_003,21.92,53.92,322,3.61,2025-11-25 08:11:50,2025-11-25T11:11:50.280590
463,SENSOR_001,20.65,43.6,921,3.82,2025-11-25 08:12:00,2025-11-25T11:12:00.313366
464,SENSOR_002,27.0,53.01,712,3.6,2025-11-25 08:12:00,2025-11-25T11:12:00.318799
465,SENSOR_003,23.57,57.04,790,3.34,2025-11-25 08:12:00,2025-11-25T11:12:00.324329
466,SENSOR_001,20.05,63.27,712,3.6,2025-11-25 08:12:10,2025-11-25T11:12:10.336080
467,SENSOR_002,20.07,66.5,227,3.88,2025-11-25 08:12:10,2025-11-25T11:12:10.346406
468,SENSOR_003,23.34,53.42,616,3.55,2025-11-25 08:12:10,2025-11-25T11:12:10.359589
469,SENSOR_001,19.27,77.5,986,3.51,2025-11-25 08:12:20,2025-11-25T11:12:20.380697
470,SENSOR_002,20.31,46.9,905,3.81,2025-11-25 08:12:20,2025-11-25T11:12:20.385543
471,SENSOR_003,21.53,77.92,750,3.66,2025-11-25 08:12:20,2025-11-25T11:12:20.391493
472,SENSOR_001,25.06,40.46,153,3.71,2025-11-25 08:12:30,2025-11-25T11:12:30.413206
473,SENSOR_002,21.68,80.57,692,3.91,2025-11-25 08:12:30,2025-11-25T11:12:30.418347
474,SENSOR_003,26.02,53.57,819,3.49,2025-11-25 08:12:30,2025-11-25T11:12:30.423419
475,SENSOR_001,20.48,41.58,695,3.81,2025-11-25 08:12:40,2025-11-25T11:12:40.439775
476,SENSOR_002,27.54,43.88,139,4.07,2025-11-25 08:12:40,2025-11-25T11:12:40.452929
477,SENSOR_003,25.91,75.78,640,3.5,2025-11-25 08:12:40,2025-11-25T11:12:40.467759
478,SENSOR_001,21.62,54.83,342,3.96,2025-11-25 08:12:50,2025-11-25T11:12:50.481389
479,SENSOR_002,20.7,58.6,291,3.98,2025-11-25 08:12:50,2025-11-25T11:12:50.494619
480,SENSOR_003,21.32,50.61,838,3.23,2025-11-25 08:12:50,2025-11-25T11:12:50.508346
481,SENSOR_001,18.58,80.75,411,4.12,2025-11-25 08:13:00,2025-11-25T11:13:00.523354
482,SENSOR_002,22.84,56.19,834,4.01,2025-11-25 08:13:00,2025-11-25T11:13:00.537985
483,SENSOR_003,18.39,64.63,1000,3.59,2025-11-25 08:13:00,2025-11-25T11:13:00.552335
484,SENSOR_001,22.63,64.98,904,3.5,2025-11-25 08:13:10,2025-11-25T11:13:10.563471
485,SENSOR_002,25.83,73.64,567,4.07,2025-11-25 08:13:10,2025-11-25T11:13:10.570601
486,SENSOR_003,22.96,71.88,991,3.32,2025-11-25 08:13:10,2025-11-25T11:13:10.579590
487,SENSOR_001,24.32,70.1,923,3.46,2025-11-25 08:13:20,2025-11-25T11:13:20.588957
488,SENSOR_002,20.66,55.18,514,3.47,2025-11-25 08:13:20,2025-11-25T11:13:20.602231
489,SENSOR_003,26.78,77.98,501,4.18,2025-11-25 08:13:20,2025-11-25T11:13:20.615832
490,SENSOR_001,26.97,71.54,109,3.55,2025-11-25 08:13:30,2025-11-25T11:13:30.638376
491,SENSOR_002,24.54,53.5,443,3.2,2025-11-25 08:13:30,2025-11-25T11:13:30.642959
492,SENSOR_003,21.67,63.49,727,4.11,2025-11-25 08:13:30,2025-11-25T11:13:30.649165
493,SENSOR_001,20.85,66.28,825,3.84,2025-11-25 08:13:40,2025-11-25T11:13:40.657985
494,SENSOR_002,22.48,79.21,519,4.19,2025-11-25 08:13:40,2025-11-25T11:13:40.671095
495,SENSOR_003,18.23,46.12,237,4.14,2025-11-25 08:13:40,2025-11-25T11:13:40.683260
496,SENSOR_001,20.29,64.02,427,3.25,2025-11-25 08:13:50,2025-11-25T11:13:50.694023
497,SENSOR_002,19.33,41.84,355,3.69,2025-11-25 08:13:50,2025-11-25T11:13:50.698997
498,SENSOR_003,22.37,48.28,217,3.21,2025-11-25 08:13:50,2025-11-25T11:13:50.704426
499,SENSOR_001,17.86,71.89,540,3.85,2025-11-25 08:14:00,2025-11-25T11:14:00.709163
500,SENSOR_002,27.47,77.96,752,3.61,2025-11-25 08:14:00,2025-11-25T11:14:00.714495
501,SENSOR_003,19.24,62.12,222,3.56,2025-11-25 08:14:00,2025-11-25T11:14:00.721036
502,SENSOR_001,27.21,45.08,378,3.55,2025-11-25 08:14:03,2025-11-25T11:14:03.327619
503,SENSOR_002,24.65,45.15,925,3.6,2025-11-25 08:14:03,2025-11-25T11:14:03.334896
504,SENSOR_003,22.49,68.45,937,3.81,2025-11-25 08:14:03,2025-11-25T11:14:03.341535
505,SENSOR_001,18.84,58.11,989,4.01,2025-11-25 08:14:10,2025-11-25T11:14:10.749474
506,SENSOR_002,24.39,45.89,162,4.18,2025-11-25 08:14:10,2025-11-25T11:14:10.754763
507,SENSOR_003,27.56,72.14,809,3.54,2025-11-25 08:14:10,2025-11-25T11:14:10.760934
508,SENSOR_001,22.06,50.78,238,3.61,2025-11-25 08:14:20,2025-11-25T11:14:20.778184
509,SENSOR_002,18.6,52.35,175,3.59,2025-11-25 08:14:20,2025-11-25T11:14:20.784349
510,SENSOR_003,26.59,74.07,497,4.01,2025-11-25 08:14:20,2025-11-25T11:14:20.789735
511,SENSOR_001,21.13,47.57,248,3.98,2025-11-25 08:14:30,2025-11-25T11:14:30.809278
512,SENSOR_002,19.3,43.08,613,3.64,2025-11-25 08:14:30,2025-11-25T11:14:30.813961
513,SENSOR_003,20.37,54.78,367,4.18,2025-11-25 08:14:30,2025-11-25T11:14:30.819668
514,SENSOR_001,24.73,73.06,706,3.27,2025-11-25 08:14:40,2025-11-25T11:14:40.825120
515,SENSOR_002,22.55,70.94,306,4.05,2025-11-25 08:14:40,2025-11-25T11:14:40.830094
516,SENSOR_003,26.73,71.42,730,3.46,2025-11-25 08:14:40,2025-11-25T11:14:40.850096
517,SENSOR_001,26.97,42.12,356,3.85,2025-11-25 08:14:50,2025-11-25T11:14:50.865578
518,SENSOR_002,27.34,47.32,932,3.3,2025-11-25 08:14:50,2025-11-25T11:14:50.881927
519,SENSOR_003,25.11,44.26,793,3.53,2025-11-25 08:14:50,2025-11-25T11:14:50.900786
520,SENSOR_001,24.53,57.8,396,3.95,2025-11-25 08:15:00,2025-11-25T11:15:00.915245
521,SENSOR_002,23.11,66.53,316,3.86,2025-11-25 08:15:00,2025-11-25T11:15:00.933140
522,SENSOR_003,23.5,51.15,258,3.62,2025-11-25 08:15:00,2025-11-25T11:15:00.939008
523,SENSOR_001,19.1,43.46,454,3.3,2025-11-25 08:15:10,2025-11-25T11:15:10.966657
524,SENSOR_002,21.14,48.14,226,3.41,2025-11-25 08:15:10,2025-11-25T11:15:10.971232
525,SENSOR_003,22.52,46.48,148,4.16,2025-11-25 08:15:10,2025-11-25T11:15:10.976494
